code,name,sector,market
7370,Ｅｎｊｉｎ,サービス業,グロース（内国株式）
7371,Ｚｅｎｋｅｎ,サービス業,グロース（内国株式）
7372,デコルテ・ホールディングス,サービス業,グロース（内国株式）
7373,アイドマ・ホールディングス,サービス業,グロース（内国株式）
7374,コンフィデンス・インターワークス,サービス業,グロース（内国株式）
7375,リファインバースグループ,サービス業,グロース（内国株式）
7376,ＢＣＣ,サービス業,グロース（内国株式）
7377,ＤＮホールディングス,サービス業,スタンダード（内国株式）
7378,アシロ,サービス業,グロース（内国株式）
7380,十六フィナンシャルグループ,銀行業,プライム（内国株式）
7381,ＣＣＩグループ,銀行業,プライム（内国株式）
7383,ネットプロテクションズホールディングス,その他金融業,プライム（内国株式）
7384,プロクレアホールディングス,銀行業,プライム（内国株式）
7388,ＦＰパートナー,保険業,プライム（内国株式）
7389,あいちフィナンシャルグループ,銀行業,プライム（内国株式）
7399,ナンシン,輸送用機器,スタンダード（内国株式）
7409,ＡｅｒｏＥｄｇｅ,輸送用機器,グロース（内国株式）
7412,アトム,小売業,スタンダード（内国株式）
7413,創健社,卸売業,スタンダード（内国株式）
7414,小野建,卸売業,プライム（内国株式）
7416,はるやまホールディングス,小売業,スタンダード（内国株式）
7417,南陽,卸売業,スタンダード（内国株式）
7419,ノジマ,小売業,プライム（内国株式）
7421,カッパ・クリエイト,小売業,プライム（内国株式）
7422,東邦レマック,卸売業,スタンダード（内国株式）
7425,初穂商事,卸売業,スタンダード（内国株式）
7426,山大,卸売業,スタンダード（内国株式）
7427,エコートレーディング,卸売業,スタンダード（内国株式）
7433,伯東,卸売業,プライム（内国株式）
7434,オータケ,卸売業,スタンダード（内国株式）
7435,ナ・デックス,卸売業,スタンダード（内国株式）
7438,コンドーテック,卸売業,プライム（内国株式）
7442,中山福,卸売業,スタンダード（内国株式）
7443,横浜魚類,卸売業,スタンダード（内国株式）
7444,ハリマ共和物産,卸売業,スタンダード（内国株式）
7446,東北化学薬品,卸売業,スタンダード（内国株式）
7447,ナガイレーベン,卸売業,プライム（内国株式）
7453,良品計画,小売業,プライム（内国株式）
7456,松田産業,卸売業,プライム（内国株式）
7458,第一興商,卸売業,プライム（内国株式）
7459,メディパルホールディングス,卸売業,プライム（内国株式）
7460,ヤギ,卸売業,スタンダード（内国株式）
7461,キムラ,卸売業,スタンダード（内国株式）
7462,ＣＡＰＩＴＡ,小売業,スタンダード（内国株式）
7463,アドヴァングループ,小売業,スタンダード（内国株式）
7464,セフテック,卸売業,スタンダード（内国株式）
7466,ＳＰＫ,卸売業,プライム（内国株式）
7472,鳥羽洋行,卸売業,スタンダード（内国株式）
7475,アルビス,小売業,プライム（内国株式）
7476,アズワン,卸売業,プライム（内国株式）
7477,ムラキ,卸売業,スタンダード（内国株式）
7480,スズデン,卸売業,スタンダード（内国株式）
7481,尾家産業,卸売業,スタンダード（内国株式）
7482,シモジマ,卸売業,プライム（内国株式）
7483,ドウシシャ,卸売業,プライム（内国株式）
7486,サンリン,卸売業,スタンダード（内国株式）
7487,小津産業,卸売業,スタンダード（内国株式）
7490,日新商事,卸売業,スタンダード（内国株式）
7494,コナカ,小売業,スタンダード（内国株式）
7500,西川計測,卸売業,スタンダード（内国株式）
7501,ティムコ,卸売業,スタンダード（内国株式）
7502,プラザホールディングス,サービス業,スタンダード（内国株式）
7504,高速,卸売業,プライム（内国株式）
7505,扶桑電通,卸売業,スタンダード（内国株式）
7506,ハウス　オブ　ローゼ,小売業,スタンダード（内国株式）
7508,Ｇ‐７ホールディングス,小売業,プライム（内国株式）
7509,アイエーグループ,小売業,スタンダード（内国株式）
7510,たけびし,卸売業,プライム（内国株式）
7512,イオン北海道,小売業,スタンダード（内国株式）
7513,コジマ,小売業,プライム（内国株式）
7514,ヒマラヤ,小売業,スタンダード（内国株式）
7515,マルヨシセンター,小売業,スタンダード（内国株式）
7516,コーナン商事,小売業,プライム（内国株式）
7520,エコス,小売業,プライム（内国株式）
7521,ムサシ,卸売業,スタンダード（内国株式）
7522,ワタミ,小売業,プライム（内国株式）
7523,アールビバン,小売業,スタンダード（内国株式）
7524,マルシェ,小売業,スタンダード（内国株式）
7525,リックス,卸売業,プライム（内国株式）
7527,システムソフト,情報・通信業,スタンダード（内国株式）
7531,清和中央ホールディングス,卸売業,スタンダード（内国株式）
7532,パン・パシフィック・インターナショナルホールディングス,小売業,プライム（内国株式）
7537,丸文,卸売業,プライム（内国株式）
7538,大水,卸売業,スタンダード（内国株式）
7539,アイナボホールディングス,卸売業,スタンダード（内国株式）
7544,スリーエフ,小売業,スタンダード（内国株式）
7545,西松屋チェーン,小売業,プライム（内国株式）
7550,ゼンショーホールディングス,小売業,プライム（内国株式）
75505,ゼンショーホールディングス第１回社債型種類株式,小売業,プライム（内国株式）
7551,ウェッズ,輸送用機器,スタンダード（内国株式）
7552,ハピネット,卸売業,プライム（内国株式）
7554,幸楽苑,小売業,プライム（内国株式）
7555,大田花き,卸売業,スタンダード（内国株式）
7561,ハークスレイホールディングス,小売業,スタンダード（内国株式）
7562,安楽亭,小売業,スタンダード（内国株式）
7564,ワークマン,小売業,スタンダード（内国株式）
7565,萬世電機,卸売業,スタンダード（内国株式）
7567,栄電子,卸売業,スタンダード（内国株式）
7570,橋本総業ホールディングス,卸売業,スタンダード（内国株式）
7571,ヤマノホールディングス,小売業,スタンダード（内国株式）
7575,日本ライフライン,卸売業,プライム（内国株式）
7578,ニチリョク,小売業,スタンダード（内国株式）
7581,サイゼリヤ,小売業,プライム（内国株式）
7585,かんなん丸,小売業,スタンダード（内国株式）
7590,タカショー,卸売業,スタンダード（内国株式）
7593,ＶＴホールディングス,小売業,プライム（内国株式）
7595,アルゴグラフィックス,情報・通信業,プライム（内国株式）
7596,魚力,小売業,プライム（内国株式）
7599,ＩＤＯＭ,卸売業,プライム（内国株式）
7600,日本エム・ディ・エム,精密機器,プライム（内国株式）
7601,ポプラ,小売業,スタンダード（内国株式）
7602,レダックス,卸売業,スタンダード（内国株式）
7603,ジーイエット,小売業,スタンダード（内国株式）
7604,梅の花グループ,小売業,スタンダード（内国株式）
7606,ユナイテッドアローズ,小売業,プライム（内国株式）
7607,進和,卸売業,プライム（内国株式）
7608,エスケイジャパン,卸売業,スタンダード（内国株式）
7609,ダイトロン,卸売業,プライム（内国株式）
7610,テイツー,小売業,スタンダード（内国株式）
7611,ハイデイ日高,小売業,プライム（内国株式）
7613,シークス,卸売業,プライム（内国株式）
7614,オーエムツーネットワーク,小売業,スタンダード（内国株式）
7615,京都きもの友禅ホールディングス,小売業,スタンダード（内国株式）
7616,コロワイド,小売業,プライム（内国株式）
7619,田中商事,卸売業,スタンダード（内国株式）
7621,うかい,小売業,スタンダード（内国株式）
7624,ＮａＩＴＯ,卸売業,スタンダード（内国株式）
7625,グローバルダイニング,小売業,スタンダード（内国株式）
7628,オーハシテクニカ,卸売業,プライム（内国株式）
7630,壱番屋,小売業,プライム（内国株式）
7634,星医療酸器,卸売業,スタンダード（内国株式）
7636,ハンズマン,小売業,スタンダード（内国株式）
7637,白銅,卸売業,プライム（内国株式）
7638,ＮＥＷ　ＡＲＴ　ＨＯＬＤＩＮＧＳ,小売業,スタンダード（内国株式）
7640,トップカルチャー,小売業,スタンダード（内国株式）
7643,ダイイチ,小売業,スタンダード（内国株式）
7646,ＰＬＡＮＴ,小売業,スタンダード（内国株式）
7649,スギホールディングス,小売業,プライム（内国株式）
7670,オーウエル,卸売業,スタンダード（内国株式）
7673,ダイコー通産,卸売業,スタンダード（内国株式）
7674,ＮＡＴＴＹ　ＳＷＡＮＫＹホールディングス,小売業,グロース（内国株式）
7677,ヤシマキザイ,卸売業,スタンダード（内国株式）
7678,あさくま,小売業,スタンダード（内国株式）
7679,薬王堂ホールディングス,小売業,プライム（内国株式）
7681,レオクラン,卸売業,スタンダード（内国株式）
7682,浜木綿,小売業,スタンダード（内国株式）
7683,ダブルエー,小売業,プライム（内国株式）
7685,ＢｕｙＳｅｌｌ　Ｔｅｃｈｎｏｌｏｇｉｅｓ,卸売業,グロース（内国株式）
7686,ひとまいる,小売業,スタンダード（内国株式）
7687,ミクリード,卸売業,グロース（内国株式）
7689,コパ・コーポレーション,卸売業,グロース（内国株式）
7692,アースインフィニティ,電気・ガス業,スタンダード（内国株式）
7694,いつも,小売業,グロース（内国株式）
7695,交換できるくん,小売業,グロース（内国株式）
7698,アイスコ,卸売業,スタンダード（内国株式）
7701,島津製作所,精密機器,プライム（内国株式）
7702,ＪＭＳ,精密機器,スタンダード（内国株式）
7707,プレシジョン・システム・サイエンス,精密機器,グロース（内国株式）
7709,クボテック,精密機器,スタンダード（内国株式）
7711,助川電気工業,精密機器,スタンダード（内国株式）
7713,シグマ光機,精密機器,スタンダード（内国株式）
7715,長野計器,精密機器,プライム（内国株式）
7716,ナカニシ,精密機器,スタンダード（内国株式）
7717,ブイ・テクノロジー,精密機器,プライム（内国株式）
7719,東京衡機,精密機器,スタンダード（内国株式）
7721,東京計器,精密機器,プライム（内国株式）
7722,国際計測器,精密機器,スタンダード（内国株式）
7723,愛知時計電機,精密機器,プライム（内国株式）
7725,インターアクション,精密機器,プライム（内国株式）
7726,黒田精工,機械,スタンダード（内国株式）
7727,オーバル,精密機器,スタンダード（内国株式）
7729,東京精密,精密機器,プライム（内国株式）
7730,マニー,精密機器,プライム（内国株式）
7731,ニコン,精密機器,プライム（内国株式）
7733,オリンパス,精密機器,プライム（内国株式）
7734,理研計器,精密機器,プライム（内国株式）
7735,ＳＣＲＥＥＮホールディングス,電気機器,プライム（内国株式）
7740,タムロン,精密機器,プライム（内国株式）
7741,ＨＯＹＡ,精密機器,プライム（内国株式）
7743,シード,精密機器,スタンダード（内国株式）
7744,ノーリツ鋼機,精密機器,プライム（内国株式）
7745,Ａ＆Ｄホロンホールディングス,精密機器,プライム（内国株式）
7746,岡本硝子,精密機器,スタンダード（内国株式）
7747,朝日インテック,精密機器,プライム（内国株式）
7749,メディキット,精密機器,スタンダード（内国株式）
7751,キヤノン,電気機器,プライム（内国株式）
7752,リコー,電気機器,プライム（内国株式）
7760,ＩＭＶ,精密機器,スタンダード（内国株式）
7762,シチズン時計,精密機器,プライム（内国株式）
7769,リズム,精密機器,プライム（内国株式）
7771,日本精密,精密機器,スタンダード（内国株式）
7774,ジャパン・ティッシュエンジニアリング,精密機器,グロース（内国株式）
7775,大研医器,精密機器,スタンダード（内国株式）
7776,セルシード,精密機器,グロース（内国株式）
7777,スリー・ディー・マトリックス,精密機器,グロース（内国株式）
7779,ＣＹＢＥＲＤＹＮＥ,精密機器,グロース（内国株式）
7780,メニコン,精密機器,プライム（内国株式）
7781,平山ホールディングス,精密機器,スタンダード（内国株式）
7782,シンシア,精密機器,スタンダード（内国株式）
7791,ドリームベッド,その他製品,スタンダード（内国株式）
7792,コラントッテ,その他製品,グロース（内国株式）
7793,イメージ・マジック,その他製品,グロース（内国株式）
7794,イーディーピー,その他製品,グロース（内国株式）
7795,ＫＹＯＲＩＴＳＵ,その他製品,スタンダード（内国株式）
7800,アミファ,その他製品,スタンダード（内国株式）
7803,ブシロード,その他製品,グロース（内国株式）
7804,ビーアンドピー,その他製品,スタンダード（内国株式）
7805,プリントネット,その他製品,スタンダード（内国株式）
7806,ＭＴＧ,その他製品,グロース（内国株式）
7807,幸和製作所,その他製品,スタンダード（内国株式）
7808,シー・エス・ランバー,その他製品,スタンダード（内国株式）
7809,壽屋,その他製品,スタンダード（内国株式）
7810,クロスフォー,その他製品,スタンダード（内国株式）
7811,中本パックス,その他製品,スタンダード（内国株式）
7812,クレステック,その他製品,スタンダード（内国株式）
7813,プラッツ,その他製品,スタンダード（内国株式）
7814,日本創発グループ,その他製品,スタンダード（内国株式）
7815,東京ボード工業,その他製品,スタンダード（内国株式）
7818,トランザクション,その他製品,プライム（内国株式）
7819,粧美堂,その他製品,スタンダード（内国株式）
7820,ニホンフラッシュ,その他製品,プライム（内国株式）
7821,前田工繊,その他製品,プライム（内国株式）
7822,永大産業,その他製品,スタンダード（内国株式）
7823,アートネイチャー,その他製品,スタンダード（内国株式）
7826,フルヤ金属,その他製品,プライム（内国株式）
7827,オービス,その他製品,スタンダード（内国株式）
7831,ウイルコホールディングス,その他製品,スタンダード（内国株式）
7832,バンダイナムコホールディングス,その他製品,プライム（内国株式）
7833,アイフィスジャパン,その他製品,スタンダード（内国株式）
7836,アビックス,その他製品,スタンダード（内国株式）
7837,アールシーコア,その他製品,スタンダード（内国株式）
7839,ＳＨＯＥＩ,その他製品,プライム（内国株式）
7840,フランスベッドホールディングス,その他製品,プライム（内国株式）
7841,遠藤製作所,その他製品,スタンダード（内国株式）
7844,マーベラス,情報・通信業,プライム（内国株式）
7846,パイロットコーポレーション,その他製品,プライム（内国株式）
7847,グラファイトデザイン,その他製品,スタンダード（内国株式）
7849,スターツ出版,情報・通信業,スタンダード（内国株式）
7850,総合商研,その他製品,スタンダード（内国株式）
7851,カワセコンピュータサプライ,その他製品,スタンダード（内国株式）
7856,萩原工業,その他製品,プライム（内国株式）
7857,セキ,その他製品,スタンダード（内国株式）
7859,アルメディオ,その他製品,スタンダード（内国株式）
7860,エイベックス,情報・通信業,プライム（内国株式）
7863,平賀,その他製品,スタンダード（内国株式）
7864,フジシールインターナショナル,その他製品,プライム（内国株式）
7865,ピープル,その他製品,スタンダード（内国株式）
7867,タカラトミー,その他製品,プライム（内国株式）
7868,広済堂ホールディングス,その他製品,プライム（内国株式）
7871,フクビ化学工業,化学,スタンダード（内国株式）
7872,エステールホールディングス,その他製品,スタンダード（内国株式）
7874,レック,化学,プライム（内国株式）
7875,竹田ｉＰホールディングス,その他製品,スタンダード（内国株式）
7877,永大化工,化学,スタンダード（内国株式）
7878,光・彩,その他製品,スタンダード（内国株式）
7879,ノダ,その他製品,スタンダード（内国株式）
7883,サンメッセ,その他製品,スタンダード（内国株式）
7885,タカノ,その他製品,スタンダード（内国株式）
7886,ヤマト　モビリティ　＆　Ｍｆｇ．,化学,スタンダード（内国株式）
7887,南海プライウッド,その他製品,スタンダード（内国株式）
7888,三光合成,化学,プライム（内国株式）
7893,プロネクサス,その他製品,プライム（内国株式）
7896,セブン工業,その他製品,スタンダード（内国株式）
7897,ホクシン,その他製品,スタンダード（内国株式）
7898,ウッドワン,その他製品,スタンダード（内国株式）
7901,マツモト,その他製品,スタンダード（内国株式）
7902,ソノコム,その他製品,スタンダード（内国株式）
7906,ヨネックス,その他製品,スタンダード（内国株式）
7908,きもと,化学,スタンダード（内国株式）
7911,ＴＯＰＰＡＮホールディングス,その他製品,プライム（内国株式）
7912,大日本印刷,その他製品,プライム（内国株式）
7914,共同印刷,その他製品,プライム（内国株式）
7915,ＮＩＳＳＨＡ,その他製品,プライム（内国株式）
7916,光村印刷,その他製品,スタンダード（内国株式）
7917,ＺＡＣＲＯＳ,化学,プライム（内国株式）
7918,ヴィア・ホールディングス,小売業,スタンダード（内国株式）
7919,野崎印刷紙業,その他製品,スタンダード（内国株式）
7921,ＴＡＫＡＲＡ　＆　ＣＯＭＰＡＮＹ,その他製品,プライム（内国株式）
7927,ムトー精工,化学,スタンダード（内国株式）
7928,旭化学工業,化学,スタンダード（内国株式）
7931,未来工業,化学,プライム（内国株式）
7932,ニッピ,その他製品,スタンダード（内国株式）
7936,アシックス,その他製品,プライム（内国株式）
7937,ツツミ,その他製品,スタンダード（内国株式）
7938,リーガルコーポレーション,その他製品,スタンダード（内国株式）
7939,研創,その他製品,スタンダード（内国株式）
7942,ＪＳＰ,化学,プライム（内国株式）
7943,ニチハ,ガラス・土石製品,プライム（内国株式）
7944,ローランド,その他製品,プライム（内国株式）
7946,光陽社,その他製品,スタンダード（内国株式）
7947,エフピコ,化学,プライム（内国株式）
7949,小松ウオール工業,その他製品,プライム（内国株式）
7951,ヤマハ,その他製品,プライム（内国株式）
7952,河合楽器製作所,その他製品,プライム（内国株式）
7953,菊水化学工業,その他製品,スタンダード（内国株式）
7955,クリナップ,その他製品,プライム（内国株式）
7956,ピジョン,その他製品,プライム（内国株式）
7957,フジコピアン,その他製品,スタンダード（内国株式）
7962,キングジム,その他製品,プライム（内国株式）
7963,興研,その他製品,スタンダード（内国株式）
7965,象印マホービン,電気機器,プライム（内国株式）
7966,リンテック,その他製品,プライム（内国株式）
7970,信越ポリマー,化学,プライム（内国株式）
7971,東リ,化学,スタンダード（内国株式）
7972,イトーキ,その他製品,プライム（内国株式）
7974,任天堂,その他製品,プライム（内国株式）
7975,リヒトラブ,その他製品,スタンダード（内国株式）
7976,三菱鉛筆,その他製品,プライム（内国株式）
7979,松風,精密機器,プライム（内国株式）
7980,重松製作所,その他製品,スタンダード（内国株式）
7981,タカラスタンダード,その他製品,プライム（内国株式）
7983,ミロク,その他製品,スタンダード（内国株式）
7984,コクヨ,その他製品,プライム（内国株式）
7985,ネポン,金属製品,スタンダード（内国株式）
7986,日本アイ・エス・ケイ,その他製品,スタンダード（内国株式）
7987,ナカバヤシ,その他製品,スタンダード（内国株式）
7988,ニフコ,化学,プライム（内国株式）
7989,立川ブラインド工業,金属製品,プライム（内国株式）
7990,グローブライド,その他製品,プライム（内国株式）
7991,マミヤ・オーピー,機械,スタンダード（内国株式）
7992,セーラー万年筆,その他製品,スタンダード（内国株式）
7994,オカムラ,その他製品,プライム（内国株式）
7995,バルカー,化学,プライム（内国株式）
7997,くろがね工作所,その他製品,スタンダード（内国株式）
8001,伊藤忠商事,卸売業,プライム（内国株式）
8002,丸紅,卸売業,プライム（内国株式）
8005,スクロール,小売業,プライム（内国株式）
8006,ユアサ・フナショク,卸売業,スタンダード（内国株式）
8007,高島,卸売業,プライム（内国株式）
8008,ヨンドシーホールディングス,小売業,プライム（内国株式）
8011,三陽商会,繊維製品,プライム（内国株式）
8012,長瀬産業,卸売業,プライム（内国株式）
8013,ナイガイ,繊維製品,スタンダード（内国株式）
8014,蝶理,卸売業,プライム（内国株式）
8015,豊田通商,卸売業,プライム（内国株式）
8016,オンワードホールディングス,繊維製品,プライム（内国株式）
8018,三共生興,卸売業,スタンダード（内国株式）
8020,兼松,卸売業,プライム（内国株式）
8022,美津濃,その他製品,プライム（内国株式）
8023,ＤＡＩＫＯ　ＸＴＥＣＨ,情報・通信業,スタンダード（内国株式）
8025,ツカモトコーポレーション,卸売業,スタンダード（内国株式）
8029,ルックホールディングス,繊維製品,スタンダード（内国株式）
8030,中央魚類,卸売業,スタンダード（内国株式）
8031,三井物産,卸売業,プライム（内国株式）
8032,日本紙パルプ商事,卸売業,プライム（内国株式）
8035,東京エレクトロン,電気機器,プライム（内国株式）
8037,カメイ,卸売業,プライム（内国株式）
8039,築地魚市場,卸売業,スタンダード（内国株式）
8040,東京ソワール,繊維製品,スタンダード（内国株式）
8041,ＯＵＧホールディングス,卸売業,スタンダード（内国株式）
8043,スターゼン,卸売業,プライム（内国株式）
8045,横浜丸魚,卸売業,スタンダード（内国株式）
8046,丸藤シートパイル,卸売業,スタンダード（内国株式）
8050,セイコーグループ,精密機器,プライム（内国株式）
8051,山善,卸売業,プライム（内国株式）
8052,椿本興業,卸売業,プライム（内国株式）
8053,住友商事,卸売業,プライム（内国株式）
8056,ＢＩＰＲＯＧＹ,情報・通信業,プライム（内国株式）
8057,内田洋行,卸売業,プライム（内国株式）
8058,三菱商事,卸売業,プライム（内国株式）
8059,第一実業,卸売業,プライム（内国株式）
8060,キヤノンマーケティングジャパン,卸売業,プライム（内国株式）
8061,西華産業,卸売業,プライム（内国株式）
8065,佐藤商事,卸売業,プライム（内国株式）
8066,三谷商事,卸売業,スタンダード（内国株式）
8070,東京産業,卸売業,プライム（内国株式）
8074,ＹＵＡＳＡ,卸売業,プライム（内国株式）
8075,神鋼商事,卸売業,プライム（内国株式）
8076,カノークス,卸売業,スタンダード（内国株式）
8077,トルク,卸売業,スタンダード（内国株式）
8078,阪和興業,卸売業,プライム（内国株式）
8079,正栄食品工業,卸売業,プライム（内国株式）
8081,カナデン,卸売業,プライム（内国株式）
8084,ＲＹＯＤＥＮ,卸売業,プライム（内国株式）
8085,ナラサキ産業,卸売業,スタンダード（内国株式）
8086,ニプロ,精密機器,プライム（内国株式）
8088,岩谷産業,卸売業,プライム（内国株式）
8089,ナイス,卸売業,スタンダード（内国株式）
8091,ニチモウ,卸売業,プライム（内国株式）
8093,極東貿易,卸売業,プライム（内国株式）
8095,アステナホールディングス,卸売業,プライム（内国株式）
8097,三愛オブリ,卸売業,プライム（内国株式）
8098,稲畑産業,卸売業,プライム（内国株式）
8101,ＧＳＩクレオス,卸売業,プライム（内国株式）
8103,明和産業,卸売業,プライム（内国株式）
8104,クワザワホールディングス,卸売業,スタンダード（内国株式）
8105,Ｂｉｔｃｏｉｎ　Ｊａｐａｎ,卸売業,スタンダード（内国株式）
8107,キムラタン,繊維製品,スタンダード（内国株式）
8111,ゴールドウイン,繊維製品,プライム（内国株式）
8113,ユニ・チャーム,化学,プライム（内国株式）
8115,ムーンバット,卸売業,スタンダード（内国株式）
8117,中央自動車工業,卸売業,スタンダード（内国株式）
8118,キング,繊維製品,スタンダード（内国株式）
8119,三栄コーポレーション,卸売業,スタンダード（内国株式）
8123,川辺,卸売業,スタンダード（内国株式）
8125,ワキタ,卸売業,プライム（内国株式）
8127,ヤマトインターナショナル,繊維製品,スタンダード（内国株式）
8129,東邦ホールディングス,卸売業,プライム（内国株式）
8130,サンゲツ,卸売業,プライム（内国株式）
8131,ミツウロコグループホールディングス,卸売業,スタンダード（内国株式）
8132,シナネンホールディングス,卸売業,プライム（内国株式）
8133,伊藤忠エネクス,卸売業,プライム（内国株式）
8135,ゼット,卸売業,スタンダード（内国株式）
8136,サンリオ,卸売業,プライム（内国株式）
8137,サンワテクノス,卸売業,プライム（内国株式）
8138,三京化成,卸売業,スタンダード（内国株式）
8139,ナガホリ,卸売業,スタンダード（内国株式）
8141,新光商事,卸売業,プライム（内国株式）
8142,トーホー,卸売業,プライム（内国株式）
8143,ラピーヌ,繊維製品,スタンダード（内国株式）
8144,デンキョーグループホールディングス,卸売業,スタンダード（内国株式）
8147,トミタ,卸売業,スタンダード（内国株式）
8150,三信電気,卸売業,プライム（内国株式）
8151,東陽テクニカ,卸売業,プライム（内国株式）
8152,ソマール,卸売業,スタンダード（内国株式）
8153,モスフードサービス,卸売業,プライム（内国株式）
8154,加賀電子,卸売業,プライム（内国株式）
8157,都築電気,情報・通信業,プライム（内国株式）
8158,ソーダニッカ,卸売業,プライム（内国株式）
8159,立花エレテック,卸売業,プライム（内国株式）
8160,木曽路,小売業,プライム（内国株式）
8163,ＳＲＳホールディングス,小売業,プライム（内国株式）
8165,千趣会,小売業,スタンダード（内国株式）
8166,タカキュー,小売業,スタンダード（内国株式）
8167,リテールパートナーズ,小売業,プライム（内国株式）
8173,Ｊｏｓｈｉｎ,小売業,プライム（内国株式）
8174,日本瓦斯,小売業,プライム（内国株式）
8179,ロイヤルホールディングス,小売業,プライム（内国株式）
8181,東天紅,小売業,スタンダード（内国株式）
8185,チヨダ,小売業,プライム（内国株式）
8194,ライフコーポレーション,小売業,プライム（内国株式）
8198,マックスバリュ東海,小売業,スタンダード（内国株式）
8200,リンガーハット,小売業,プライム（内国株式）
8202,ラオックスホールディングス,小売業,スタンダード（内国株式）
8203,ＭｒＭａｘＨＤ,小売業,プライム（内国株式）
8207,テンアライド,小売業,スタンダード（内国株式）
8214,ＡＯＫＩホールディングス,小売業,プライム（内国株式）
8217,オークワ,小売業,プライム（内国株式）
8218,コメリ,小売業,プライム（内国株式）
8219,青山商事,小売業,プライム（内国株式）
8225,タカチホ,卸売業,スタンダード（内国株式）
8226,理経,卸売業,スタンダード（内国株式）
8227,しまむら,小売業,プライム（内国株式）
8230,はせがわ,小売業,スタンダード（内国株式）
8233,高島屋,小売業,プライム（内国株式）
8237,松屋,小売業,プライム（内国株式）
8242,エイチ・ツー・オー　リテイリング,小売業,プライム（内国株式）
8244,近鉄百貨店,小売業,スタンダード（内国株式）
8247,大和,小売業,スタンダード（内国株式）
8252,丸井グループ,小売業,プライム（内国株式）
8253,クレディセゾン,その他金融業,プライム（内国株式）
8254,さいか屋,小売業,スタンダード（内国株式）
8255,アクシアル　リテイリング,小売業,プライム（内国株式）
8260,井筒屋,小売業,スタンダード（内国株式）
8267,イオン,小売業,プライム（内国株式）
8273,イズミ,小売業,プライム（内国株式）
8275,フォーバル,卸売業,スタンダード（内国株式）
8276,平和堂,小売業,プライム（内国株式）
8278,フジ,小売業,プライム（内国株式）
8281,ゼビオホールディングス,小売業,プライム（内国株式）
8282,ケーズホールディングス,小売業,プライム（内国株式）
8285,三谷産業,卸売業,スタンダード（内国株式）
8291,日産東京販売ホールディングス,小売業,スタンダード（内国株式）
8303,ＳＢＩ新生銀行,銀行業,プライム（内国株式）
8304,あおぞら銀行,銀行業,プライム（内国株式）
8306,三菱ＵＦＪフィナンシャル・グループ,銀行業,プライム（内国株式）
8308,りそなホールディングス,銀行業,プライム（内国株式）
8309,三井住友トラストグループ,銀行業,プライム（内国株式）
8316,三井住友フィナンシャルグループ,銀行業,プライム（内国株式）
8331,千葉銀行,銀行業,プライム（内国株式）
8334,群馬銀行,銀行業,プライム（内国株式）
8336,武蔵野銀行,銀行業,プライム（内国株式）
8337,千葉興業銀行,銀行業,プライム（内国株式）
8338,筑波銀行,銀行業,プライム（内国株式）
8341,七十七銀行,銀行業,プライム（内国株式）
8343,秋田銀行,銀行業,プライム（内国株式）
8344,山形銀行,銀行業,プライム（内国株式）
8345,岩手銀行,銀行業,プライム（内国株式）
8346,東邦銀行,銀行業,プライム（内国株式）
8349,東北銀行,銀行業,スタンダード（内国株式）
8354,ふくおかフィナンシャルグループ,銀行業,プライム（内国株式）
8358,スルガ銀行,銀行業,プライム（内国株式）
8359,八十二長野銀行,銀行業,プライム（内国株式）
8360,山梨中央銀行,銀行業,プライム（内国株式）
8361,大垣共立銀行,銀行業,プライム（内国株式）
8362,福井銀行,銀行業,プライム（内国株式）
8364,清水銀行,銀行業,プライム（内国株式）
8365,富山銀行,銀行業,スタンダード（内国株式）
8366,滋賀銀行,銀行業,プライム（内国株式）
8367,南都銀行,銀行業,プライム（内国株式）
8368,百五銀行,銀行業,プライム（内国株式）
8370,紀陽銀行,銀行業,プライム（内国株式）
8377,ほくほくフィナンシャルグループ,銀行業,プライム（内国株式）
8381,山陰合同銀行,銀行業,プライム（内国株式）
8383,鳥取銀行,銀行業,スタンダード（内国株式）
8386,百十四銀行,銀行業,プライム（内国株式）
8387,四国銀行,銀行業,プライム（内国株式）
8388,阿波銀行,銀行業,プライム（内国株式）
8392,大分銀行,銀行業,プライム（内国株式）
8393,宮崎銀行,銀行業,プライム（内国株式）
8395,佐賀銀行,銀行業,プライム（内国株式）
8399,琉球銀行,銀行業,プライム（内国株式）
8410,セブン銀行,銀行業,プライム（内国株式）
8411,みずほフィナンシャルグループ,銀行業,プライム（内国株式）
8416,高知銀行,銀行業,スタンダード（内国株式）
8418,山口フィナンシャルグループ,銀行業,プライム（内国株式）
8424,芙蓉総合リース,その他金融業,プライム（内国株式）
8425,みずほリース,その他金融業,プライム（内国株式）
8439,東京センチュリー,その他金融業,プライム（内国株式）
8473,ＳＢＩホールディングス,証券、商品先物取引業,プライム（内国株式）
8508,Ｊトラスト,その他金融業,スタンダード（内国株式）
8511,日本証券金融,その他金融業,プライム（内国株式）
8518,日本アジア投資,証券、商品先物取引業,スタンダード（内国株式）
8522,名古屋銀行,銀行業,プライム（内国株式）
8524,北洋銀行,銀行業,プライム（内国株式）
8537,大光銀行,銀行業,スタンダード（内国株式）
8541,愛媛銀行,銀行業,プライム（内国株式）
8542,トマト銀行,銀行業,スタンダード（内国株式）
8544,京葉銀行,銀行業,プライム（内国株式）
8550,栃木銀行,銀行業,プライム（内国株式）
